time [s],current [A]
0.0,-0.3323699421965318
0.012048192771084338,-0.3121387283236994
0.024096385542168676,-0.3121387283236994
0.03614457831325301,-0.3121387283236994
0.04819277108433735,-0.3121387283236994
0.060240963855421686,-0.3121387283236994
0.08433734939759036,-0.29190751445086704
0.0963855421686747,-0.29190751445086704
0.10843373493975904,-0.3121387283236994
0.12048192771084337,-0.3121387283236994
0.1325301204819277,-0.3323699421965318
0.14457831325301204,-0.3323699421965318
0.1566265060240964,-0.3121387283236994
0.1686746987951807,-0.3121387283236994
0.18072289156626506,-0.3121387283236994
0.1927710843373494,-0.3121387283236994
0.21686746987951808,-0.3323699421965318
0.2289156626506024,-0.3323699421965318
0.24096385542168675,-0.3323699421965318
0.25301204819277107,-0.3323699421965318
0.2650602409638554,-0.3323699421965318
0.27710843373493976,-0.35260115606936415
0.3012048192771084,-0.3728323699421966
0.3253012048192771,-0.35260115606936415
0.3493975903614458,-0.3121387283236994
0.3614457831325301,-0.3121387283236994
0.37349397590361444,-0.3121387283236994
0.46987951807228917,-0.3121387283236994
0.4819277108433735,-0.3121387283236994
0.4939759036144578,-0.3121387283236994
0.5060240963855421,-0.29190751445086704
0.5180722891566265,-0.29190751445086704
0.5301204819277108,-0.29190751445086704
0.5421686746987951,-0.3121387283236994
0.5542168674698795,-0.3121387283236994
0.5783132530120482,-0.29190751445086704
0.5903614457831325,-0.29190751445086704
0.6144578313253012,-0.3323699421965318
0.6265060240963856,-0.3323699421965318
0.6385542168674698,-0.3121387283236994
0.6506024096385542,-0.3121387283236994
0.6626506024096386,-0.3121387283236994
0.6746987951807228,-0.3121387283236994
0.6867469879518072,-0.3121387283236994
0.7108433734939759,-0.3323699421965318
0.7228915662650602,-0.3323699421965318
0.7349397590361446,-0.3121387283236994
0.7469879518072289,-0.3121387283236994
0.7590361445783133,-0.3121387283236994
0.7831325301204819,-0.3323699421965318
0.7951807228915663,-0.3121387283236994
0.8072289156626505,1.7919075144508674
0.8192771084337349,4.320809248554913
0.8313253012048193,5.372832369942197
0.8433734939759036,5.372832369942197
0.8554216867469879,5.372832369942197
0.8674698795180723,5.3526011560693645
0.8795180722891566,5.3526011560693645
0.891566265060241,5.372832369942197
0.9036144578313253,5.372832369942197
0.9156626506024096,5.3526011560693645
0.927710843373494,5.3526011560693645
0.9397590361445783,5.372832369942197
0.9518072289156626,5.372832369942197
0.963855421686747,5.3526011560693645
0.9759036144578314,5.332369942196532
0.9879518072289156,5.372832369942197
1.0,5.372832369942197
1.0120481927710843,5.3526011560693645
1.0240963855421685,5.3526011560693645
1.036144578313253,5.372832369942197
1.0481927710843373,5.372832369942197
1.0602409638554215,5.372832369942197
1.072289156626506,5.312138728323699
1.0843373493975903,5.332369942196532
1.0963855421686746,5.3526011560693645
1.108433734939759,5.332369942196532
1.1204819277108433,5.312138728323699
1.1325301204819276,5.332369942196532
1.144578313253012,5.3526011560693645
1.1566265060240963,5.3526011560693645
1.1686746987951806,5.271676300578035
1.180722891566265,5.271676300578035
1.1927710843373494,5.3526011560693645
1.2048192771084336,5.3526011560693645
1.216867469879518,5.312138728323699
1.2289156626506024,3.7543352601156066
1.2409638554216866,1.1445086705202314
1.2530120481927711,-0.5549132947976879
1.2650602409638554,-0.17052023121387283
1.2771084337349397,0.2543352601156068
1.2891566265060241,0.43641618497109835
1.3012048192771084,0.5780346820809248
1.3132530120481927,0.7398843930635837
1.3253012048192772,0.7803468208092483
1.3373493975903614,0.800578034682081
1.3493975903614457,0.6184971098265897
1.3614457831325302,0.6184971098265897
1.3734939759036144,0.699421965317919
1.3855421686746987,0.699421965317919
1.3975903614457832,0.699421965317919
1.4096385542168675,0.7196531791907514
1.4216867469879517,0.7601156069364163
1.4337349397590362,0.7601156069364163
1.4457831325301205,0.7398843930635837
1.4578313253012047,0.7398843930635837
1.4698795180722892,0.7398843930635837
1.4819277108433735,0.7398843930635837
1.4939759036144578,0.7803468208092483
1.5060240963855422,0.800578034682081
1.5180722891566265,0.800578034682081
1.5421686746987953,0.7601156069364163
1.5542168674698795,0.7398843930635837
1.5662650602409638,0.699421965317919
1.578313253012048,0.6791907514450866
1.5903614457831325,0.7196531791907514
1.6024096385542168,0.800578034682081
1.614457831325301,0.800578034682081
1.6265060240963856,0.7803468208092483
1.6385542168674698,0.7803468208092483
1.650602409638554,0.800578034682081
1.6626506024096386,0.800578034682081
1.6746987951807228,0.800578034682081
1.686746987951807,0.800578034682081
1.6987951807228916,0.800578034682081
1.7108433734939759,0.800578034682081
1.7349397590361446,0.7601156069364163
1.7469879518072289,0.7601156069364163
1.7590361445783131,0.7601156069364163
1.7710843373493976,0.7601156069364163
1.783132530120482,0.7398843930635837
1.7951807228915662,0.7601156069364163
1.8313253012048192,0.7803468208092483
1.8433734939759037,0.7803468208092483
1.855421686746988,0.800578034682081
1.8674698795180722,0.800578034682081
1.8795180722891567,0.7601156069364163
1.891566265060241,0.7601156069364163
1.9036144578313252,0.7398843930635837
1.9156626506024097,0.6589595375722543
1.927710843373494,0.4566473988439306
1.9397590361445782,0.43641618497109835
1.9518072289156627,0.6387283236994219
1.963855421686747,0.699421965317919
1.9759036144578312,0.699421965317919
1.9879518072289157,0.6589595375722543
2.0,0.7398843930635837
2.0120481927710845,0.7601156069364163
2.0240963855421685,0.7601156069364163
2.036144578313253,0.699421965317919
2.048192771084337,0.699421965317919
2.0602409638554215,0.7196531791907514
2.072289156626506,0.7601156069364163
2.0843373493975905,0.7803468208092483
2.120481927710843,0.7803468208092483
2.1325301204819276,0.7803468208092483
2.144578313253012,0.800578034682081
2.1566265060240966,0.8208092485549132
2.1686746987951806,0.8208092485549132
2.192771084337349,0.7601156069364163
2.2048192771084336,0.7601156069364163
2.2289156626506026,0.7601156069364163
2.2409638554216866,0.7601156069364163
2.253012048192771,0.7601156069364163
2.265060240963855,0.7601156069364163
2.2771084337349397,0.7601156069364163
2.289156626506024,0.7601156069364163
2.3012048192771086,0.7803468208092483
2.3132530120481927,0.800578034682081
2.325301204819277,0.800578034682081
2.337349397590361,0.699421965317919
2.3493975903614457,0.699421965317919
2.36144578313253,0.7196531791907514
2.3734939759036147,0.800578034682081
2.3855421686746987,0.8815028901734103
2.397590361445783,0.8815028901734103
2.4096385542168672,0.7398843930635837
2.4216867469879517,0.699421965317919
2.433734939759036,0.6791907514450866
2.4457831325301207,0.699421965317919
2.4578313253012047,0.7601156069364163
2.4698795180722892,0.7803468208092483
2.4819277108433733,0.7803468208092483
2.4939759036144578,0.7196531791907514
2.5060240963855422,0.7196531791907514
2.5180722891566267,0.699421965317919
2.5301204819277108,0.6184971098265897
2.5421686746987953,0.5578034682080926
2.5542168674698793,0.6184971098265897
2.566265060240964,0.7601156069364163
2.5783132530120483,0.7601156069364163
2.5903614457831328,0.7601156069364163
2.602409638554217,0.7601156069364163
2.6144578313253013,0.7601156069364163
2.63855421686747,0.7398843930635837
2.6506024096385543,0.7398843930635837
2.662650602409639,0.7601156069364163
2.674698795180723,0.7601156069364163
2.6867469879518073,0.7601156069364163
2.6987951807228914,0.7601156069364163
2.710843373493976,0.7601156069364163
2.746987951807229,0.7803468208092483
2.7590361445783134,0.8208092485549132
2.7710843373493974,0.8208092485549132
2.783132530120482,0.8208092485549132
2.7951807228915664,0.7601156069364163
2.807228915662651,0.7601156069364163
2.819277108433735,0.7398843930635837
2.8313253012048194,0.6589595375722543
2.8433734939759034,0.5375722543352601
2.855421686746988,0.5780346820809248
2.8674698795180724,0.7196531791907514
2.879518072289157,0.7803468208092483
2.891566265060241,0.7803468208092483
2.9036144578313254,0.7803468208092483
2.9156626506024095,0.7803468208092483
2.927710843373494,0.7803468208092483
2.9397590361445785,0.7398843930635837
2.951807228915663,0.699421965317919
2.963855421686747,0.7398843930635837
2.9759036144578315,0.7601156069364163
2.9879518072289155,0.7398843930635837
3.0,0.7398843930635837
3.0120481927710845,0.7601156069364163
3.024096385542169,0.7803468208092483
3.036144578313253,0.8208092485549132
3.0481927710843375,0.8410404624277457
3.0602409638554215,0.8612716763005779
3.072289156626506,0.8612716763005779
3.0843373493975905,0.8208092485549132
3.096385542168675,0.7196531791907514
3.108433734939759,0.7196531791907514
3.1204819277108435,0.699421965317919
3.1325301204819276,0.6791907514450866
3.144578313253012,0.5173410404624277
3.156626506024096,0.5173410404624277
3.168674698795181,0.6589595375722543
3.180722891566265,0.7803468208092483
3.2048192771084336,0.800578034682081
3.265060240963855,0.7398843930635837
3.2771084337349397,0.7601156069364163
3.289156626506024,0.800578034682081
3.301204819277108,0.8208092485549132
3.313253012048193,0.800578034682081
3.325301204819277,0.7601156069364163
3.337349397590361,0.7601156069364163
3.3493975903614457,0.7803468208092483
3.36144578313253,0.8208092485549132
3.373493975903614,0.8410404624277457
3.385542168674699,0.8410404624277457
3.397590361445783,0.7398843930635837
3.4096385542168672,0.699421965317919
3.4216867469879517,0.699421965317919
3.433734939759036,0.699421965317919
3.4457831325301203,0.7196531791907514
3.4819277108433733,0.7398843930635837
3.4939759036144578,0.7601156069364163
3.5060240963855422,0.800578034682081
3.5180722891566263,0.8208092485549132
3.530120481927711,0.8208092485549132
3.5421686746987953,0.7803468208092483
3.5542168674698793,0.699421965317919
3.566265060240964,0.7196531791907514
3.5783132530120483,0.7196531791907514
3.5903614457831323,0.7196531791907514
3.6024096385542173,0.699421965317919
3.6144578313253013,0.699421965317919
3.6265060240963853,0.7803468208092483
3.63855421686747,0.800578034682081
3.6626506024096384,0.8208092485549132
3.6746987951807233,0.8410404624277457
3.6867469879518073,0.8410404624277457
3.6987951807228914,0.7398843930635837
3.710843373493976,0.699421965317919
3.7228915662650603,0.7398843930635837
3.7349397590361444,0.7398843930635837
3.7469879518072293,0.7196531791907514
3.7590361445783134,0.7196531791907514
3.7710843373493974,0.7196531791907514
3.783132530120482,0.7398843930635837
3.7951807228915664,0.7601156069364163
3.8072289156626504,0.800578034682081
3.8192771084337354,0.8208092485549132
3.8313253012048194,0.8208092485549132
3.8433734939759034,0.7601156069364163
3.855421686746988,0.6791907514450866
3.8674698795180724,0.6589595375722543
3.8795180722891565,0.6589595375722543
3.8915662650602414,0.699421965317919
3.9036144578313254,0.7803468208092483
3.9156626506024095,0.7803468208092483
3.927710843373494,0.7601156069364163
3.9397590361445785,0.7601156069364163
3.9518072289156625,0.7601156069364163
3.9638554216867474,0.7601156069364163
3.9759036144578315,0.8410404624277457
3.9879518072289155,0.8410404624277457
4.0,0.8208092485549132
4.0120481927710845,0.7398843930635837
4.024096385542169,0.7196531791907514
4.0361445783132535,0.7196531791907514
4.048192771084337,0.7196531791907514
4.0602409638554215,0.699421965317919
4.072289156626506,0.7196531791907514
4.0843373493975905,0.7398843930635837
4.096385542168674,0.7601156069364163
4.1084337349397595,0.7803468208092483
4.120481927710843,0.800578034682081
4.132530120481928,0.8208092485549132
4.144578313253012,0.8208092485549132
4.156626506024097,0.6589595375722543
4.168674698795181,0.6184971098265897
4.1807228915662655,0.6791907514450866
4.192771084337349,0.6791907514450866
4.204819277108434,0.6589595375722543
4.216867469879518,0.5780346820809248
4.228915662650603,0.6791907514450866
4.240963855421686,0.7601156069364163
4.253012048192772,0.7601156069364163
4.265060240963855,0.7601156069364163
4.27710843373494,0.800578034682081
4.289156626506024,0.8208092485549132
4.301204819277109,0.800578034682081
4.313253012048193,0.6387283236994219
4.325301204819278,0.6791907514450866
4.337349397590361,0.7601156069364163
4.349397590361446,0.7601156069364163
4.36144578313253,0.7601156069364163
4.397590361445783,0.7398843930635837
4.409638554216867,0.699421965317919
4.421686746987952,0.699421965317919
4.433734939759036,0.7803468208092483
4.445783132530121,0.7803468208092483
4.457831325301205,0.7803468208092483
4.469879518072289,0.7398843930635837
4.481927710843373,0.7601156069364163
4.506024096385542,0.7803468208092483
4.518072289156627,0.7803468208092483
4.53012048192771,0.7601156069364163
4.542168674698795,0.7601156069364163
4.554216867469879,0.7601156069364163
4.566265060240964,0.7601156069364163
4.578313253012048,0.7803468208092483
